Country.Name,Country Code,Indicator Name,Indicator Code,year,inflation,cown
Aruba,ABW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,NA,NA
Aruba,ABW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,NA,NA
Aruba,ABW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,NA,NA
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1960,NA,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1961,3.215833191,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1962,-0.078471221,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1963,1.792008698,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1964,3.293181777,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1965,2.9861083,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1966,2.679446391,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1967,4.874347758,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1968,2.24539853,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1969,4.762779871,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1970,5.136715261,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1971,5.179018208,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1972,6.184867692,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1973,8.998748309,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1974,16.4054576,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1975,16.47712699,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1976,14.00841367,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1977,11.41589672,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1978,8.227902334,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1979,8.630545038,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1980,10.01221446,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1981,9.524514667,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1982,11.72269179,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1983,10.15574629,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1984,7.869237615,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1985,4.623232658,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1986,6.394984415,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1987,7.061425253,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1988,7.210523777,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1989,9.259652552,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1990,6.118566796,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,3.042064209,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,1.495656856,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,0.877815233,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,1.000644772,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,2.218595917,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,2.686613171,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,1.224605578,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,1.272447623,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,0.338692335,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,2.557370074,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,4.710102504,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,2.861623153,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,3.115245667,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2004,3.282252142,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,3.709023763,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,5.064586418,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,4.975641841,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,4.536310854,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,4.925265473,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,1.009572432,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,6.184351239,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,2.055141057,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,-0.166501266,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,1.438747949,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,-0.701661698,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,-0.413723214,900
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,NA,900
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1960,NA,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1961,5.087153717,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1962,3.340203214,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1963,3.678266121,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1964,3.183788219,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1965,5.321415449,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1966,3.122366081,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1967,3.247762568,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1968,2.838031951,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1969,2.733572877,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1970,6.315252516,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1971,6.204372421,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1972,7.599932097,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1973,8.04554308,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1974,9.502138653,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1975,6.457775967,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1976,5.6249191,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1977,5.198712948,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1978,5.993015082,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1979,4.114371458,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1980,5.580629108,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1981,6.716667618,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1982,5.355289898,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1983,3.472783857,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1984,4.94977323,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1985,2.962995486,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1986,2.950997655,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1987,2.436948186,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1988,1.526854899,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1989,2.964760904,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1990,2.999680432,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,3.641871463,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,3.47909314,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,2.757084617,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,2.524942845,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,1.813918096,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,0.938097755,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,1.156597855,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,0.462718036,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,0.22377632,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,1.371213492,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,1.863266893,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,1.141316216,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,1.493881067,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2004,1.76881968,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,2.64157882,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,1.993914868,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,2.325649543,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,1.86913232,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,1.925800837,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,0.78242402,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,1.833409896,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,2.054236904,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,1.623888691,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,1.980457536,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,2.314823496,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,1.088852144,305
Austria,AUT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,NA,305
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1960,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1961,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1962,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1963,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1964,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1965,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1966,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1967,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1968,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1969,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1970,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1971,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1972,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1973,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1974,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1975,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1976,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1977,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1978,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1979,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1980,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1981,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1982,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1983,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1984,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1985,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1986,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1987,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1988,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1989,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1990,NA,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,83.54951227,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,1065.329231,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,747.5669765,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,1385.202032,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,545.6953104,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,26.42101248,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,9.240213206,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,-0.963931136,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,2.16100726,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,12.49336968,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,2.5150101,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,3.119319133,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,6.008614013,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2004,8.315176291,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,16.13942154,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,11.30139767,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,20.98171056,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,27.76195318,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,-18.92973159,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,13.75655299,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,22.56608671,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,2.848503574,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,0.456972658,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,-0.558827911,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,-8.854969178,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,14.61143201,373
Azerbaijan,AZE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,NA,373
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1960,NA,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1961,1.160601259,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1962,1.089632544,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1963,1.343764187,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1964,1.50530105,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1965,2.011727721,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1966,3.771318548,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1967,4.713072544,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1968,5.163480795,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1969,8.925372793,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1970,6.145345673,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1971,4.582551579,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1972,6.786658895,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1973,5.55102348,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1974,13.23270697,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1975,10.65637827,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1976,2.38966527,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1977,1.728703028,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1978,2.247883785,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1979,8.554096535,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1980,10.00686562,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1981,17.68832771,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1982,3.69500754,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1983,5.976967024,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1984,3.171435469,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1985,8.460727143,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1986,4.660387029,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1987,6.586347651,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1988,1.484310644,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1989,1.813171336,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1990,5.073711046,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1991,2.556539476,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1992,3.905565902,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1993,-0.851984086,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1994,2.183366361,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1995,0.802435952,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1996,0.984243333,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1997,34.68761689,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1998,3.049312818,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1999,4.950940506,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,0.921830664,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,0.353590622,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,3.960818839,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2003,1.154613348,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2004,1.194487245,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2005,5.056827498,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2006,0.827967323,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2007,2.94752557,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2008,1.493441555,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2009,-1.040210937,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2010,-0.390075527,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2011,-0.859563319,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2012,31.81449497,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2013,0.164169723,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2014,2.838617501,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2015,6.937860852,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2016,0.028280391,31
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,NA,31
Bahrain,BHR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1960,NA,692
Bahrain,BHR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1961,NA,692
Bahrain,BHR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1962,NA,692
Bahrain,BHR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1963,NA,692
Bahrain,BHR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1964,NA,692
Bahrain,BHR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1965,NA,692
Bahrain,BHR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1966,NA,692
