Country.Name,Country Code,cown,Indicator Name,Indicator Code,year,realgdpgr
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,7.859561361
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,8.72589269
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,8.920525165
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,9.70611482
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,10.7576358
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,12.2920654
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,8.372005477
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,7.664715695
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,9.769198209
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,8.457537247
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,7.508156653
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,7.20392065
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,6.767762464
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,6.49219577
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,6.324751303
East Asia & Pacific (excluding high income),EAP,NA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,NA
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960,NA
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,1.543078652
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,4.558883964
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963,3.875658364
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964,7.811889623
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965,4.717973158
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966,-0.339525639
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967,4.621073941
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968,1.909438399
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969,4.66923798
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970,6.87192933
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971,6.292606196
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972,5.017640704
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973,13.95068213
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974,11.20850963
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975,10.972154
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976,7.397187619
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,1.604842112
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.706824945
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979,3.734048401
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980,3.708682969
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981,5.61286412
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982,0.614845354
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983,-0.336868771
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984,2.625273268
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985,3.935001412
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986,3.464782516
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,-0.259098708
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.89046729
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989,1.005777946
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,3.679914053
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991,4.291342398
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,2.114310675
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,1.973218079
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,4.258250468
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,2.252548774
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,1.731747514
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,4.327864764
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,3.266529404
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,-4.739385791
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,1.091801564
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,4.0156299
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,4.096776659
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.722877337
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,8.211020917
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,5.291308267
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,4.403526434
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,2.190063972
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,6.3571306
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,0.566491592
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,3.525298669
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,7.868140919
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,5.641962067
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,4.946511267
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,3.788868549
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,0.098872608
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-1.576379183
Ecuador,ECU,130,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,NA
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960,NA
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,4.400385641
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,6.856623583
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963,9.055552051
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964,8.142273743
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965,5.140856012
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966,1.056680336
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967,0.625947574
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968,2.721413837
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969,6.812508323
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970,5.59851504
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971,3.44094115
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972,2.028897525
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973,0.705235439
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974,2.485503635
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975,8.939147158
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976,14.62727947
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,12.83693812
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.779721531
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979,6.038847062
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980,10.01132904
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981,3.756100102
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982,9.907171134
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983,7.401135723
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984,6.09151789
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985,6.602035693
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986,2.646585805
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.519411233
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,5.300733589
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989,4.972375122
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,5.70174926
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991,1.078837266
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,4.431994172
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,2.900786557
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,3.973172322
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,4.642466699
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,4.98873054
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,5.491123819
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,4.036373365
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,6.105463321
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,5.367997672
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.53525197
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,2.370460092
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,3.19228475
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,4.0899404
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,4.478960164
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,6.853907786
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,7.090271001
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,7.157616776
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,4.673844855
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,5.14510637
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,1.779594033
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,2.215608782
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,2.185466054
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,2.91591188
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,4.372019078
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,4.297682516
"Egypt, Arab Rep.",EGY,651,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,NA
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960,NA
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,NA
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,NA
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963,NA
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964,NA
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965,NA
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966,7.16113774
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967,5.436848851
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968,3.236692384
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969,3.485418819
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970,2.977295091
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971,3.858257515
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972,6.117533686
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973,4.861673506
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974,5.336001101
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975,2.923531888
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976,5.049260177
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,6.78006173
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,5.322765837
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979,-4.180265437
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980,-11.77131766
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981,-10.45093667
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982,-6.305793521
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983,1.535013739
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984,1.336955744
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985,0.616595467
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986,0.189394984
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,2.513588521
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,1.877456711
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989,0.962191826
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,4.831560385
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991,3.576412756
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,7.543337489
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,7.369523346
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,6.050367481
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,6.396570978
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,1.705589084
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,4.2463425
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,3.748726161
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,3.449098435
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,2.152652497
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,1.708936396
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,2.340822748
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,2.30003827
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,1.850535583
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,3.562814501
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,3.911948645
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,3.839765177
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,1.27389861
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,-3.13305645
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,1.365346664
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,2.216720545
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,1.881061224
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,1.846648018
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,1.42547573
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,2.29877052
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,2.366458682
El Salvador,SLV,92,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1975,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1976,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1977,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1978,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1979,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1980,NA
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1981,5.769420503
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1982,2.201675946
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1983,5.004387196
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1984,1.011381671
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1985,12.90517887
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1986,-2.330556357
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1987,4.436737362
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1988,2.655262182
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1989,-1.229178079
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,-1.758564084
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1991,-1.022238918
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1992,34.74532004
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1993,11.03321304
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1994,16.66883555
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1995,17.48626375
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1996,66.57999726
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1997,149.9729635
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1998,23.77448233
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1999,25.66401544
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,18.21377995
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,63.37987543
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,19.46283403
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2003,13.95525032
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2004,37.99872686
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,16.74870061
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2006,7.704917606
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2007,15.28211392
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2008,17.79910913
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2009,1.343356288
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,-8.924175889
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2011,6.52392363
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2012,8.312871844
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2013,-4.133192499
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2014,0.415061836
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2015,-9.028391537
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2016,-8.930462284
Equatorial Guinea,GNQ,411,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1960,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1961,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1962,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1963,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1964,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1965,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1966,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1967,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1968,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1969,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1970,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1971,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1972,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1973,NA
Eritrea,ERI,531,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1974,NA
