iso,cown,country,region,income_group,year,gdppccurr,gdpgr,gdppcgr,inflation.x,imf_debt,wb_debt,imf_balance,oecd_balance,democ,autoc,polity2,durable,xconst,sf,cl,pr.x,status,fh_score,uds_mean,partyfrac,regime_type,effexec,parliaresp,legiseff,legisselec,system,prtyin,execrlc,allhouse,totalseats,oppmajh,oppmajs,legelec,exelec,liec,eiec,ssh,pluralty,pr.y,housesys,sensys,cpds,eu,cab_right,cab_cent,cab_left,cab_leaning,party_right,party_cent,party_left,womenpar,instcons,fed,pres,repres,bic,kaopen,openc,realgdpgr,inflation.y,debt,deficit,pbal,interest,unemp,sstran,postfisc_gini
CHL,155,Chile,Latin America & Caribbean,High income,2006,9484.681227,6.317176343,5.191919769,12.16220724,5,NA,7.4,7.383669806,10,0,10,17,7,0,1,1,F,2,1.129244147,5041,1,2,0,3,2,0,13,NA,1,120,0,0,0,0,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2007,10526.87746,4.905324504,3.811882653,5.338018812,3.9,NA,7.9,7.739157796,10,0,10,18,7,0,1,1,F,2,1.184056789,NA,1,2,0,2,2,0,14,NA,1,120,0,0,0,0,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2008,10781.36608,3.529530553,2.471645451,-0.053439049,4.9,NA,4.1,4.667511017,10,0,10,19,7,0,1,1,F,2,1.130990229,NA,1,2,0,2,2,0,15,NA,1,120,0,0,0,0,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2009,10243.32824,-1.564239443,-2.543950469,4.654764991,5.8,NA,-4.2,-4.043975952,10,0,10,20,7,0,1,1,F,2,1.18029947,NA,1,2,0,2,2,0,16,NA,1,120,0,0,1,1,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2010,12860.17764,5.844177296,4.823241065,8.962293747,8.6,NA,-0.4,-0.169286702,10,0,10,21,7,0,1,1,F,2,1.184876508,NA,1,2,0,2,2,0,17,NA,0,120,1,0,0,1,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2011,14705.69242,6.110918829,5.121137917,3.112906925,11.1,NA,1.4,1.285148631,10,0,10,22,7,0,1,1,F,2,1.258078513,NA,1,2,0,2,2,0,1,NA,0,120,0,0,0,0,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2012,15431.90293,5.318628,4.367101911,1.130160918,11.9,NA,0.7,0.542586918,10,0,10,23,7,0,1,1,F,2,1.261314752,NA,1,2,0,2,2,0,2,NA,0,120,0,0,0,0,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2013,15941.39722,4.045004298,3.132019318,1.976645267,12.7,NA,-0.5,-0.715271234,10,0,10,24,7,0,1,1,F,2,NA,NA,1,2,0,2,2,0,3,NA,0,120,0,0,1,1,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2014,14817.37778,1.909693358,1.037104022,5.939907759,15,NA,-1.5,-1.663648855,10,0,10,25,7,0,1,1,F,2,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,120,0,0,0,0,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2015,13653.2264,2.252536753,1.395477819,4.223445673,17.3,NA,-2.1,-2.266384561,10,0,10,26,7,0,1,1,F,2,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,120,0,0,0,0,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2016,13792.92605,1.589022564,0.754784287,3.766416941,21,NA,-2.7,NA,10,0,10,27,7,0,1,1,F,2,NA,NA,NA,NA,NA,NA,NA,0,3,NA,0,120,0,0,0,0,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,155,Chile,Latin America & Caribbean,High income,2017,NA,NA,NA,NA,23.6,NA,-2.7,NA,NA,NA,NA,NA,NA,NA,1,1,F,2,NA,NA,NA,NA,NA,NA,NA,0,4,NA,0,120,0,0,1,1,7,7,0.24,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1975,2011.68904,-0.028412103,-1.648657519,197.6973645,NA,NA,NA,NA,6,0,6,2,5,0,4,2,PF,6,0.237877519,5869,1,2,0,2,2,0,2,3,NA,0,NA,NA,0,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1976,1932.590782,-2.018251517,-3.536158716,438.3227797,NA,NA,NA,NA,0,9,-9,0,1,0,5,6,NF,11,-1.059349333,0,3,2,0,0,0,0,3,3,NA,0,NA,NA,0,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1977,2112.501173,6.934147755,5.337159335,159.4271777,NA,NA,NA,NA,0,9,-9,1,1,0,6,6,NF,12,-1.162018905,0,3,2,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1978,2129.313793,-4.506124802,-5.903559551,161.372172,NA,NA,NA,NA,0,9,-9,2,1,0,5,6,NF,11,-1.05915962,0,3,2,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1979,2501.480753,10.22276346,8.603164283,147.377044,NA,NA,NA,NA,0,9,-9,3,1,0,5,6,NF,11,-1.163306431,0,3,2,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1980,2738.284723,4.151762342,2.590354225,90.84080162,NA,NA,NA,NA,0,9,-9,4,1,0,5,6,NF,11,-1.336363446,0,3,2,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1981,2756.396981,-5.689528,-7.134997709,106.364099,NA,NA,NA,NA,0,8,-8,5,1,0,NA,NA,NA,NA,-1.074599484,0,3,2,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1982,2907.757627,-4.957178519,-6.434328983,207.6176814,NA,NA,NA,NA,0,8,-8,6,1,0,5,6,NF,11,-0.740762073,0,3,2,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1983,3530.131783,3.875123424,2.250238253,382.3494349,NA,NA,NA,NA,8,0,8,0,7,0,3,3,PF,6,0.477272287,5499,1,2,0,3,2,0,NA,NA,NA,0,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1984,2643.369398,2.211773504,0.619319826,606.7359412,NA,NA,NA,NA,8,0,8,1,7,0,2,2,F,4,0.811278788,5499,1,2,0,3,2,0,1,2,1,253,0,0,0,0,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1985,2909.51661,-7.586677184,-9.009513139,625.8021403,NA,NA,NA,NA,8,0,8,2,7,0,2,2,F,4,0.888231315,5794,1,2,0,3,2,0,2,2,1,254,0,0,0,0,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1986,3595.085898,7.87577983,6.23805756,74.4614934,NA,NA,NA,NA,8,0,8,3,7,0,1,2,F,3,0.888938533,5794,1,2,0,3,2,0,3,2,1,255,0,0,0,0,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1987,3546.71882,2.909993131,1.36853798,127.0863764,NA,NA,NA,NA,8,0,8,4,7,0,1,2,F,3,0.89053098,6112,1,2,0,3,2,0,4,2,1,242,0,0,1,0,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1988,3969.327412,-2.556904877,-3.994374792,388.4913389,NA,NA,NA,NA,8,0,8,5,7,0,1,2,F,3,0.920854326,6112,1,2,0,3,2,0,5,2,1,254,0,0,0,0,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1989,2375.339103,-7.496189584,-8.838132385,3057.628836,NA,NA,NA,NA,7,0,7,6,6,0,2,1,F,3,0.826715709,6554,1,2,0,3,2,0,6,2,1,254,0,0,1,1,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1990,4318.7747,-2.398959219,-3.789115675,2076.793473,NA,NA,NA,NA,7,0,7,7,5,0,3,1,F,4,0.775596204,6554,1,2,0,3,2,0,1,1,1,252,0,0,0,0,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1991,5715.504397,12.66971009,11.09415299,132.9532282,NA,NA,NA,NA,7,0,7,8,5,0,3,1,F,4,0.773408495,6652,1,2,0,3,2,0,2,1,1,252,0,0,1,0,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1992,6798.026763,11.94077473,10.40666248,11.92076022,NA,NA,NA,NA,7,0,7,9,5,0,3,2,F,5,0.716022636,6652,1,2,0,3,2,0,3,1,1,274,0,0,0,0,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1993,6940.350358,5.906919492,4.491865975,-1.466659942,NA,NA,NA,NA,7,0,7,10,5,0,3,2,F,5,0.719757949,6137,1,2,0,3,2,0,4,1,1,272,0,0,1,0,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1994,7449.48039,5.836200704,4.46663129,2.849339715,NA,NA,NA,NA,7,0,7,11,5,0,3,2,F,5,0.721565373,6137,1,2,0,3,2,0,5,1,1,231,0,0,0,0,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1995,7373.428246,-2.845209611,-4.057600675,3.16512339,NA,NA,NA,NA,7,0,7,12,5,0,3,2,F,5,0.718200146,6367,1,2,0,3,2,0,6,1,1,231,0,0,1,1,7,7,0.15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1996,7683.574065,5.526689827,4.260870624,-0.052375497,NA,NA,NA,NA,7,0,7,13,5,0,3,2,F,5,0.72565933,6327,1,2,0,3,2,0,7,1,1,257,0,0,0,0,7,7,0.16,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1997,8172.664323,8.111046771,6.861143328,-0.463913131,NA,NA,NA,NA,7,0,7,14,5,0,3,2,F,5,0.719005529,7989,1,2,0,3,2,0,8,1,1,257,0,0,1,0,7,7,0.16,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1998,8248.761989,3.850178852,2.68214197,-1.705279624,NA,NA,NA,NA,7,0,7,15,5,0,3,3,F,6,0.676045102,7989,1,2,0,3,2,0,9,1,1,257,0,0,0,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,1999,7736.369623,-3.385457041,-4.457046577,-1.836558392,NA,NA,NA,NA,8,0,8,16,6,0,3,2,F,5,0.757368814,7989,1,2,0,3,2,0,10,1,1,257,0,0,1,1,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2000,7669.273916,-0.788998939,-1.885010517,1.037287101,NA,NA,NA,NA,8,0,8,17,6,0,2,1,F,3,0.952542873,7989,1,2,0,3,2,0,1,2,0,257,0,1,0,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2001,7170.694674,-4.408839683,-5.465113906,-1.095767718,NA,NA,NA,NA,8,0,8,18,6,0,3,3,PF,6,0.583834196,6734,1,2,0,3,2,0,2,2,0,257,0,1,1,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2002,2579.193168,-10.89448483,-11.87718049,30.55520405,NA,NA,NA,NA,8,0,8,19,6,0,3,3,PF,6,0.709477946,6734,1,2,0,3,2,0,1,1,0,257,0,0,0,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2003,3330.437006,8.837040796,7.643794185,10.49570302,NA,NA,NA,NA,8,0,8,20,6,0,2,2,F,4,0.972573408,NA,1,2,0,3,2,0,2,1,0,257,0,0,1,1,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2004,4251.574348,9.029573301,7.849106146,18.36335425,NA,NA,NA,NA,8,0,8,21,6,0,2,2,F,4,0.967763138,NA,1,2,0,3,2,0,3,3,0,232,0,0,0,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2005,5076.883829,8.85165992,7.69268852,10.3175112,NA,NA,NA,NA,8,0,8,22,6,0,2,2,F,4,0.975295849,NA,1,2,0,3,2,0,4,3,0,232,0,0,1,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2006,5878.761027,8.0471515,6.918027086,13.74105249,76.4,NA,-1,NA,8,0,8,23,6,0,2,2,F,4,0.828529158,NA,1,2,0,3,2,0,5,3,1,257,0,0,0,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2007,7193.61764,9.007650875,7.885851981,14.93992502,67.4,NA,-2.1,NA,8,0,8,24,6,0,2,2,F,4,0.742382789,NA,1,2,0,2,2,0,6,3,1,257,0,0,1,1,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2008,8953.359275,4.057233103,2.995167422,23.17116498,58.5,NA,-0.9,NA,8,0,8,25,6,0,2,2,F,4,0.670517515,NA,1,2,0,2,2,0,7,3,1,257,0,0,0,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2009,8161.306966,-5.918525076,-6.880148575,15.37764937,53.8,NA,-2.6,NA,8,0,8,26,6,0,2,2,F,4,0.70115308,NA,1,2,0,2,2,0,8,3,0,257,0,0,1,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2010,10276.2605,10.12539816,8.99143796,20.91512427,42,NA,-1.4,NA,8,0,8,27,6,0,2,2,F,4,0.660071958,NA,1,2,0,2,2,0,9,3,0,257,0,0,0,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2011,12726.90836,6.003951693,4.902125244,23.70347218,37.5,NA,-2.7,NA,8,0,8,28,6,0,2,2,F,4,0.6226699,NA,1,2,0,2,2,0,10,3,0,257,0,0,1,1,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2012,12969.70712,-1.026420454,-2.060574637,22.31488067,38.9,NA,-3,NA,8,0,8,29,6,0,2,2,F,4,0.619134965,NA,1,2,0,2,2,0,11,3,0,257,0,0,0,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2013,12976.63642,2.405323781,1.338452934,23.94879842,41.7,NA,-3.3,NA,8,0,8,30,6,0,2,2,F,4,NA,NA,1,2,0,2,2,0,12,3,0,257,0,0,1,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2014,12245.25645,-2.512615321,-3.514195982,40.28297163,43.6,NA,-4.3,NA,8,0,8,31,6,0,2,2,F,4,NA,NA,NA,NA,NA,NA,NA,0,13,3,0,257,0,0,0,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2015,13467.10236,2.647271415,1.615899299,24.54535653,55.1,NA,-5.8,NA,9,0,9,32,7,0,2,2,F,4,NA,NA,NA,NA,NA,NA,NA,0,14,3,0,257,0,0,0,1,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2016,12440.32098,-2.245344134,-3.203250999,40.67530965,53.3,NA,-6.4,NA,9,0,9,33,7,0,2,2,F,4,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,257,1,1,0,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARG,160,Argentina,Latin America & Caribbean,Upper middle income,2017,NA,NA,NA,NA,52.6,NA,-6.5,NA,NA,NA,NA,NA,NA,NA,2,2,F,4,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,257,1,1,1,0,7,7,0.22,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
URY,165,Uruguay,Latin America & Caribbean,High income,1975,1250.200808,6.096914313,5.868126286,65.97787985,NA,NA,NA,NA,0,8,-8,2,2,0,5,5,PF,10,-0.898523868,0,2,4,0,1,1,0,2,NA,1,25,NA,NA,0,0,2,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
URY,165,Uruguay,Latin America & Caribbean,High income,1976,1290.604566,3.935470176,3.523704973,47.29149241,NA,NA,NA,NA,0,8,-8,3,2,0,6,6,NF,12,-1.059311718,0,2,4,0,1,1,0,3,NA,1,25,NA,NA,0,0,2,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
URY,165,Uruguay,Latin America & Caribbean,High income,1977,1440.152554,1.455461179,0.89880827,55.60669162,NA,NA,NA,NA,0,8,-8,4,2,0,6,6,NF,12,-1.0777473,0,2,4,0,1,1,0,NA,NA,1,25,NA,NA,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
URY,165,Uruguay,Latin America & Caribbean,High income,1978,1707.34191,5.373985348,4.682927548,46.80166099,NA,NA,NA,NA,0,7,-7,5,3,0,6,6,NF,12,-0.907089309,0,2,4,0,1,1,0,NA,NA,1,25,NA,NA,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
URY,165,Uruguay,Latin America & Caribbean,High income,1979,2479.671356,6.199116731,5.463613013,79.20819471,NA,NA,NA,NA,0,7,-7,6,3,0,6,6,NF,12,-0.905184281,0,2,4,0,1,1,0,NA,NA,1,25,NA,NA,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
URY,165,Uruguay,Latin America & Caribbean,High income,1980,3485.52603,5.843400901,5.126289933,54.76270098,NA,NA,NA,NA,0,7,-7,7,3,0,5,5,PF,10,-0.875224833,0,2,4,0,1,1,0,NA,NA,1,25,NA,NA,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
