Country.Name,Country Code,Indicator Name,Indicator Code,year,gdppcgr,cown
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1980,2.079645579,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1981,2.992703071,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1982,2.294251503,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1983,2.149438089,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1984,4.184536658,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1985,4.615011882,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1986,2.620133034,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1987,3.789835512,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1988,5.933176669,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1989,3.789722483,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,3.946703701,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1991,2.925084286,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1992,2.069732579,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1993,2.296117735,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1994,2.994320501,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1995,3.861763232,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1996,3.879794066,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1997,2.304759398,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1998,-1.169752042,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1999,1.979736549,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,3.905639812,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,1.760061787,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2002,2.725103313,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2003,3.43822841,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2004,4.358543383,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2005,4.266982369,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2006,4.775063188,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2007,5.757152268,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2008,2.774373808,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,0.659155588,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,6.345534427,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2011,3.909056874,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2012,3.951446,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2013,4.044441711,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2014,3.419944992,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2015,3.445825855,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2016,3.376041455,NA
East Asia & Pacific,EAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2017,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1960,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1961,-11.12444528,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1962,-1.422170233,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1963,3.107006764,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1964,7.213527282,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1965,7.179460775,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1966,4.625188659,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1967,-3.475476202,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1968,0.014472669,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1969,7.744580067,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1970,9.676610202,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1971,3.694534937,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1972,2.519447257,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1973,5.800487862,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1974,2.05004657,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1975,4.408341542,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1976,1.604488166,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1977,6.041015459,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1978,7.417158877,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1979,5.460546986,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1980,5.988716835,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1981,4.178564512,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1982,4.236506973,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1983,5.556974884,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1984,7.722422625,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1985,5.501504027,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1986,5.138882651,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1987,6.909828768,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1988,7.640038258,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1989,4.171947341,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,3.726344838,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1991,6.317976557,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1992,9.227028244,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1993,9.429159821,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1994,9.334238381,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1995,8.353438614,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1996,7.621319697,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1997,5.767083369,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1998,0.607878479,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1999,4.99531072,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,6.442844938,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,5.715618966,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2002,6.90647905,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2003,7.811374154,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2004,8.036788922,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2005,8.829628542,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2006,9.905814336,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2007,11.46464924,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2008,7.585337814,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,6.893603053,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,8.989855863,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2011,7.684805557,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2012,6.732979047,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2013,6.426834734,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2014,5.991673997,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2015,5.728368442,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2016,5.551020648,NA
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2017,NA,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1960,NA,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1961,-11.14933114,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1962,-1.427782843,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1963,3.119394818,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1964,7.22259625,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1965,7.184182636,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1966,4.628902033,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1967,-3.477150084,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1968,0.011192365,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1969,7.742124335,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1970,9.675441574,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1971,3.694335963,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1972,2.517355571,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1973,5.798464796,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1974,2.048783405,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1975,4.407473934,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1976,1.605158727,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1977,6.043130279,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1978,7.421047678,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1979,5.464536002,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1980,5.990938985,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1981,4.179669177,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1982,4.238481787,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1983,5.558108688,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1984,7.722333152,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1985,5.502427031,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1986,5.141693982,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1987,6.914249538,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1988,7.644532456,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1989,4.174991454,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,3.727888156,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1991,6.317512944,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1992,9.226343571,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1993,9.428094876,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1994,9.332274134,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1995,8.352614947,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1996,7.622244022,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1997,5.769992085,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1998,0.61085931,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1999,4.99872949,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,6.445185909,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,5.716509916,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2002,6.906626306,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2003,7.810689927,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2004,8.035727338,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2005,8.829600159,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2006,9.906199391,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2007,11.46616838,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2008,7.587303577,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,6.895713221,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,8.991911854,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2011,7.686822745,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2012,6.73485524,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2013,6.429086325,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2014,5.994156314,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2015,5.730822005,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2016,5.553801455,NA
East Asia & Pacific (excluding high income),EAP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2017,NA,NA
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1960,NA,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1961,-1.307877537,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1962,1.603643029,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1963,0.922297868,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1964,4.730790627,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1965,1.713114149,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1966,-3.20757684,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1967,1.606679573,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1968,-1.021977508,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1969,1.672088666,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1970,3.832855399,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1971,3.293609293,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1972,2.079236234,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1973,10.79330162,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1974,8.161083107,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1975,7.967560877,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1976,4.524925025,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1977,-1.07966443,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1978,2.946524478,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1979,1.055580559,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1980,1.059006337,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1981,2.944547318,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1982,-1.899596708,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1983,-2.806649032,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1984,0.095181848,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1985,1.381682695,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1986,0.9327874,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1987,-2.685664091,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1988,3.334887982,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1989,-1.405645148,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,1.237461071,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1991,1.869749148,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1992,-0.219502173,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1993,-0.313105751,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1994,1.974304694,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1995,0.070819385,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1996,-0.383224793,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1997,2.214937744,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1998,1.238431658,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1999,-6.543428151,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,-0.748585969,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,2.201541046,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2002,2.35038446,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2003,1.04137934,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2004,6.448472843,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2005,3.562015064,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2006,2.66753642,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2007,0.478152631,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2008,4.574821686,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-1.101802097,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,1.837978037,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2011,6.143477932,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2012,3.981860644,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2013,3.325690087,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2014,2.212336985,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2015,-1.396971243,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2016,-3.022242302,130
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2017,NA,130
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1960,NA,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1961,1.585068036,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1962,4.002243114,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1963,6.168854149,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1964,5.301792832,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1965,2.400087185,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1966,-1.562867566,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1967,-1.961007346,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1968,0.126275646,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1969,4.191684955,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1970,3.099294324,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1971,1.084149368,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1972,-0.225308221,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1973,-1.482577056,651
"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1974,0.255237753,651
